Read Name	ARO
NC_010610.1:1958006-1974253_1-148	3002937;3002330
NC_010610.1:1958006-1974253_1-144	3002937
NC_010610.1:1958006-1974253_1-54	3002937
NC_010610.1:1958006-1974253_2-78	3002937;3002330
NC_010610.1:1958006-1974253_2-106	3002937;3002330
NC_010610.1:1958006-1974253_2-32	3002937;3002330
NC_010610.1:1958006-1974253_2-18	3002937
NC_010610.1:1958006-1974253_2-82	3002937;3002330
NC_010610.1:1958006-1974253_2-160	3002937
NC_010610.1:1958006-1974253_2-138	3002937
NC_010610.1:1958006-1974253_2-180	3002937
NC_010610.1:536237-576500_0-38	3006534
NC_010610.1:536237-576500_0-238	3006534
NC_010610.1:536237-576500_0-74	3006534
NC_010610.1:536237-576500_0-60	3006534
NC_010610.1:536237-576500_0-180	3006534
NC_010610.1:536237-576500_0-152	3006534
NC_010610.1:536237-576500_1-120	3006534
NC_010610.1:536237-576500_1-206	3006534
NC_010610.1:536237-576500_2-188	3006534
NC_010610.1:536237-576500_2-126	3006534
NC_010610.1:536237-576500_2-8	3006534
NC_010610.1:536237-576500_2-124	3006534
NC_010610.1:536237-576500_2-62	3006534
NC_010610.1:536237-576500_2-60	3006534
NC_010610.1:273163-303441_0-172	3002247
NC_010610.1:273163-303441_0-230	3002247
NC_010610.1:273163-303441_1-186	3002247
NC_010610.1:273163-303441_1-148	3002247
NC_010610.1:273163-303441_1-86	3002247
NC_010610.1:273163-303441_1-196	3002247
NC_010610.1:273163-303441_1-48	3002247
NC_010610.1:2018833-2042120_0-140	3002394
NC_010610.1:2018833-2042120_0-30	3002394
NC_010610.1:2018833-2042120_0-120	3002394
NC_010610.1:2018833-2042120_0-238	3002394;3001156
NC_010610.1:2018833-2042120_0-106	3002394;3001156
NC_010610.1:2018833-2042120_0-224	3002394
NC_010610.1:2018833-2042120_1-168	3002394
NC_010610.1:2018833-2042120_1-60	3002394
NC_010610.1:2018833-2042120_1-28	3002394
NC_010610.1:2018833-2042120_1-216	3002394
NC_010610.1:2018833-2042120_1-158	3002394
NC_010610.1:2018833-2042120_1-236	3002394
NC_010610.1:2018833-2042120_2-236	3002394;3001156
NC_010610.1:2018833-2042120_2-84	3002394
NC_010610.1:2018833-2042120_2-68	3002394
NC_010610.1:913110-926087_0-96	3002572;3001661
NC_010610.1:913110-926087_0-196	3002572
NC_010610.1:913110-926087_0-78	3002572
NC_010610.1:913110-926087_0-106	3002572;3001661
NC_010610.1:913110-926087_0-90	3002572
NC_010610.1:913110-926087_0-142	3002572
NC_010610.1:913110-926087_0-72	3002572
NC_010610.1:913110-926087_0-154	3002572
NC_010610.1:913110-926087_1-138	3002572
NC_010610.1:913110-926087_2-52	3002572
NC_010610.1:913110-926087_2-104	3002572
NC_010610.1:913110-926087_2-108	3002572
NC_010610.1:2018833-2042120_0-110	3001156
NC_010610.1:2018833-2042120_1-90	3001156
NC_010610.1:2018833-2042120_1-160	3001156
NC_010610.1:2018833-2042120_2-64	3001156
NC_010610.1:536237-576500_0-50	3005717
NC_010610.1:536237-576500_0-96	3005717
NC_010610.1:536237-576500_0-124	3005717;3002765
NC_010610.1:536237-576500_0-86	3005717;3002765
NC_010610.1:536237-576500_1-310	3005717
NC_010610.1:536237-576500_1-246	3005717
NC_010610.1:536237-576500_1-74	3005717
NC_010610.1:536237-576500_1-202	3005717
NC_010610.1:536237-576500_1-396	3005717;3002765
NC_010610.1:536237-576500_1-364	3005717;3002765
NC_010610.1:536237-576500_2-94	3005717
NC_010610.1:536237-576500_2-216	3005717
NC_010610.1:536237-576500_2-324	3005717
NC_010610.1:1183440-1217093_0-160	3005983
NC_010610.1:1183440-1217093_0-46	3005983
NC_010610.1:1183440-1217093_0-20	3005983
NC_010610.1:1183440-1217093_1-170	3005983
NC_010610.1:1183440-1217093_1-8	3005983
NC_010610.1:1183440-1217093_1-84	3005983
NC_010610.1:1183440-1217093_2-250	3005983
NC_010610.1:1183440-1217093_2-96	3005983
NC_010610.1:1183440-1217093_2-230	3005983
NC_010610.1:1183440-1217093_2-306	3005983
NC_010610.1:913110-926087_0-86	3004791
NC_010610.1:913110-926087_0-108	3004791
NC_010610.1:913110-926087_0-16	3004791
NC_010610.1:913110-926087_1-34	3004791
NC_010610.1:913110-926087_1-144	3004791
NC_010610.1:913110-926087_2-120	3004791
NC_010610.1:913110-926087_2-78	3004791
NC_010610.1:913110-926087_2-192	3004791
NC_010610.1:913110-926087_2-48	3004791
NC_010610.1:913110-926087_2-148	3004791
NC_010610.1:913110-926087_2-68	3004791
NC_010610.1:863904-880643_0-30	3002071
NC_010610.1:863904-880643_0-24	3002071
NC_010610.1:863904-880643_0-44	3002071
NC_010610.1:863904-880643_0-6	3002071
NC_010610.1:863904-880643_0-32	3002071
NC_010610.1:863904-880643_0-134	3002071
NC_010610.1:863904-880643_1-78	3002071
NC_010610.1:863904-880643_1-60	3002071
NC_010610.1:863904-880643_1-64	3002071
NC_010610.1:863904-880643_1-52	3002071
NC_010610.1:863904-880643_2-142	3002071
NC_010610.1:863904-880643_2-118	3002071
NC_010610.1:863904-880643_2-54	3002071
NC_010610.1:863904-880643_2-58	3002071
NC_010610.1:2018833-2042120_0-14	3006102
NC_010610.1:2018833-2042120_0-48	3006102
NC_010610.1:2018833-2042120_0-96	3006102
NC_010610.1:2018833-2042120_1-218	3006102
NC_010610.1:2018833-2042120_1-180	3006102
NC_010610.1:2018833-2042120_1-50	3006102
NC_010610.1:2018833-2042120_2-104	3006102
NC_010610.1:2018833-2042120_2-56	3006102
NC_010610.1:2018833-2042120_2-32	3006102
NC_010610.1:2018833-2042120_2-2	3006102
NC_010610.1:2018833-2042120_0-88	3006922
NC_010610.1:2018833-2042120_0-112	3006922
NC_010610.1:2018833-2042120_0-28	3006922
NC_010610.1:2018833-2042120_0-248	3006922
NC_010610.1:2018833-2042120_0-244	3006922
NC_010610.1:2018833-2042120_0-66	3006922
NC_010610.1:2018833-2042120_0-56	3006922
NC_010610.1:2018833-2042120_1-48	3006922
NC_010610.1:2018833-2042120_2-102	3006922
NC_010610.1:2018833-2042120_2-158	3006922
NC_010610.1:2018833-2042120_2-42	3006922
NC_010610.1:2018833-2042120_2-16	3006922
NC_010610.1:2018833-2042120_2-50	3006922
NC_010610.1:2018833-2042120_2-178	3006922
NC_010610.1:2018833-2042120_2-218	3006922
NC_010610.1:2018833-2042120_2-188	3006922
NC_010610.1:536237-576500_0-252	3005830
NC_010610.1:536237-576500_1-94	3005830
NC_010610.1:536237-576500_1-214	3005830
NC_010610.1:536237-576500_1-186	3005830
NC_010610.1:536237-576500_1-148	3005830
NC_010610.1:536237-576500_2-172	3005830
NC_010610.1:536237-576500_2-80	3005830
NC_010610.1:536237-576500_2-174	3005830
NC_010610.1:536237-576500_2-272	3005830
NC_010610.1:112240-120266_0-18	3001894
NC_010610.1:112240-120266_0-68	3001894
NC_010610.1:112240-120266_0-26	3001894;3001356
NC_010610.1:112240-120266_0-80	3001894
NC_010610.1:112240-120266_0-52	3001894;3001356
NC_010610.1:112240-120266_1-88	3001894
NC_010610.1:112240-120266_1-78	3001894
NC_010610.1:112240-120266_1-80	3001894;3001356
NC_010610.1:112240-120266_1-62	3001894;3001356
NC_010610.1:112240-120266_2-34	3001894
NC_010610.1:112240-120266_2-106	3001894
NC_010610.1:112240-120266_2-44	3001894;3001356
NC_010610.1:112240-120266_2-108	3001894;3001356
NC_010610.1:112240-120266_2-76	3001894;3001356
NC_010610.1:112240-120266_2-6	3001894;3001356
NC_010610.1:112240-120266_2-94	3001894
NC_010610.1:112240-120266_2-26	3001894
NC_010610.1:1771138-1784982_0-78	3004292
NC_010610.1:1771138-1784982_0-74	3004292
NC_010610.1:1771138-1784982_0-20	3004292
NC_010610.1:1771138-1784982_0-134	3004292
NC_010610.1:1771138-1784982_0-8	3004292
NC_010610.1:1771138-1784982_0-34	3004292
NC_010610.1:1771138-1784982_1-32	3004292
NC_010610.1:1771138-1784982_1-160	3004292
NC_010610.1:1771138-1784982_1-58	3004292
NC_010610.1:1771138-1784982_1-14	3004292
NC_010610.1:1771138-1784982_1-130	3004292
NC_010610.1:1771138-1784982_1-164	3004292
NC_010610.1:1771138-1784982_1-50	3004292
NC_010610.1:1771138-1784982_1-36	3004292
NC_010610.1:1771138-1784982_2-54	3004292
NC_010610.1:1771138-1784982_2-110	3004292
NC_010610.1:1771138-1784982_2-156	3004292
NC_010610.1:1771138-1784982_2-14	3004292
NC_010610.1:1771138-1784982_2-12	3004292
NC_010610.1:1771138-1784982_2-8	3004292
NC_010610.1:1771138-1784982_2-82	3004292
NC_010610.1:1771138-1784982_2-140	3004292
NC_010610.1:1771138-1784982_2-96	3004292
NC_010610.1:1583078-1615873_0-260	3004612
NC_010610.1:1583078-1615873_0-30	3004612
NC_010610.1:1583078-1615873_0-200	3004612
NC_010610.1:1583078-1615873_0-94	3004612
NC_010610.1:1583078-1615873_0-4	3004612
NC_010610.1:1583078-1615873_0-128	3004612
NC_010610.1:1583078-1615873_1-34	3004612
NC_010610.1:1583078-1615873_1-96	3004612
NC_010610.1:1583078-1615873_1-66	3004612
NC_010610.1:1583078-1615873_1-206	3004612
NC_010610.1:1583078-1615873_1-26	3004612
NC_010610.1:1583078-1615873_1-250	3004612
NC_010610.1:1583078-1615873_2-156	3004612
NC_010610.1:1583078-1615873_2-148	3004612
NC_010610.1:1583078-1615873_2-8	3004612
NC_010610.1:1583078-1615873_2-52	3004612
NC_010610.1:1183440-1217093_0-218	3006499
NC_010610.1:1183440-1217093_0-248	3006499;3005624
NC_010610.1:1183440-1217093_0-318	3006499;3005624
NC_010610.1:1183440-1217093_0-56	3006499;3005624
NC_010610.1:1183440-1217093_0-156	3006499
NC_010610.1:1183440-1217093_0-92	3006499;3005624
NC_010610.1:1183440-1217093_0-138	3006499
NC_010610.1:1183440-1217093_0-64	3006499
NC_010610.1:1183440-1217093_0-30	3006499
NC_010610.1:1183440-1217093_1-60	3006499
NC_010610.1:1183440-1217093_1-320	3006499
NC_010610.1:1183440-1217093_1-42	3006499
NC_010610.1:1183440-1217093_1-240	3006499
NC_010610.1:1183440-1217093_1-110	3006499;3005624
NC_010610.1:1183440-1217093_1-52	3006499;3005624
NC_010610.1:1183440-1217093_1-128	3006499;3005624
NC_010610.1:1183440-1217093_1-98	3006499
NC_010610.1:1183440-1217093_1-76	3006499
NC_010610.1:1183440-1217093_1-300	3006499
NC_010610.1:1183440-1217093_2-268	3006499;3005624
NC_010610.1:1183440-1217093_2-258	3006499;3005624
NC_010610.1:1183440-1217093_2-298	3006499
NC_010610.1:1183440-1217093_2-318	3006499
NC_010610.1:1183440-1217093_2-288	3006499;3005624
NC_010610.1:1183440-1217093_2-38	3006499;3005624
NC_010610.1:1183440-1217093_2-238	3006499
NC_010610.1:1183440-1217093_2-14	3006499;3005624
NC_010610.1:1183440-1217093_2-202	3006499
NC_010610.1:1392268-1405366_0-24	3004870
NC_010610.1:1392268-1405366_0-152	3004870
NC_010610.1:1392268-1405366_0-140	3004870
NC_010610.1:1392268-1405366_0-78	3004870
NC_010610.1:1392268-1405366_0-56	3004870
NC_010610.1:1392268-1405366_0-148	3004870
NC_010610.1:1392268-1405366_1-28	3004870
NC_010610.1:1392268-1405366_1-78	3004870
NC_010610.1:1392268-1405366_1-18	3004870
NC_010610.1:1392268-1405366_1-156	3004870;3001127
NC_010610.1:1392268-1405366_1-114	3004870;3001127
NC_010610.1:1392268-1405366_2-68	3004870
NC_010610.1:1392268-1405366_2-156	3004870
NC_010610.1:1392268-1405366_2-34	3004870;3001127
NC_010610.1:1771138-1784982_0-62	3006407
NC_010610.1:1771138-1784982_0-58	3006407
NC_010610.1:1771138-1784982_0-6	3006407
NC_010610.1:1771138-1784982_0-12	3006407
NC_010610.1:1771138-1784982_0-156	3006407
NC_010610.1:1771138-1784982_0-116	3006407
NC_010610.1:1771138-1784982_0-118	3006407;3003655
NC_010610.1:1771138-1784982_0-160	3006407;3003655
NC_010610.1:1771138-1784982_0-42	3006407;3003655
NC_010610.1:1771138-1784982_1-124	3006407
NC_010610.1:1771138-1784982_1-16	3006407
NC_010610.1:1771138-1784982_1-24	3006407
NC_010610.1:1771138-1784982_1-28	3006407
NC_010610.1:1771138-1784982_1-26	3006407
NC_010610.1:1771138-1784982_1-136	3006407
NC_010610.1:1771138-1784982_1-6	3006407
NC_010610.1:1771138-1784982_1-48	3006407;3003655
NC_010610.1:1771138-1784982_2-94	3006407
NC_010610.1:1771138-1784982_2-124	3006407
NC_010610.1:1771138-1784982_2-106	3006407
NC_010610.1:1771138-1784982_2-68	3006407
NC_010610.1:1771138-1784982_2-76	3006407
NC_010610.1:1771138-1784982_2-88	3006407;3003655
NC_010610.1:1653814-1670348_0-10	3000989
NC_010610.1:1653814-1670348_0-100	3000989
NC_010610.1:1653814-1670348_0-154	3000989
NC_010610.1:1653814-1670348_0-90	3000989
NC_010610.1:1653814-1670348_0-64	3000989
NC_010610.1:1653814-1670348_0-26	3000989
NC_010610.1:1653814-1670348_0-66	3000989;3001518
NC_010610.1:1653814-1670348_1-10	3000989
NC_010610.1:1653814-1670348_1-96	3000989
NC_010610.1:1653814-1670348_1-88	3000989
NC_010610.1:1653814-1670348_1-102	3000989
NC_010610.1:1653814-1670348_1-82	3000989
NC_010610.1:1653814-1670348_1-2	3000989
NC_010610.1:1653814-1670348_1-70	3000989
NC_010610.1:1653814-1670348_1-156	3000989
NC_010610.1:1653814-1670348_1-154	3000989;3001518
NC_010610.1:1653814-1670348_1-12	3000989
NC_010610.1:1653814-1670348_2-130	3000989
NC_010610.1:1653814-1670348_2-110	3000989
NC_010610.1:1653814-1670348_2-44	3000989;3001518
NC_010610.1:1653814-1670348_2-138	3000989;3001518
NC_010610.1:1183440-1217093_0-96	3005624
NC_010610.1:1183440-1217093_0-82	3005624
NC_010610.1:1183440-1217093_0-24	3005624
NC_010610.1:1183440-1217093_1-102	3005624
NC_010610.1:1183440-1217093_1-182	3005624
NC_010610.1:1183440-1217093_1-32	3005624
NC_010610.1:1183440-1217093_2-170	3005624
NC_010610.1:112240-120266_0-48	3001484
NC_010610.1:112240-120266_0-44	3001484
NC_010610.1:112240-120266_0-28	3001484
NC_010610.1:112240-120266_0-102	3001484
NC_010610.1:112240-120266_0-76	3001484
NC_010610.1:112240-120266_0-46	3001484
NC_010610.1:112240-120266_0-106	3001484
NC_010610.1:112240-120266_0-96	3001484
NC_010610.1:112240-120266_1-94	3001484
NC_010610.1:112240-120266_1-26	3001484
NC_010610.1:112240-120266_1-28	3001484
NC_010610.1:112240-120266_1-64	3001484
NC_010610.1:112240-120266_1-76	3001484
NC_010610.1:112240-120266_1-66	3001484
NC_010610.1:112240-120266_2-22	3001484
NC_010610.1:112240-120266_2-50	3001484
NC_010610.1:112240-120266_2-80	3001484
NC_010610.1:112240-120266_2-54	3001484
NC_010610.1:112240-120266_2-28	3001484
NC_010610.1:112240-120266_2-52	3001484
NC_010610.1:112240-120266_2-40	3001484
NC_010610.1:1583078-1615873_0-14	3000904
NC_010610.1:1583078-1615873_0-266	3000904
NC_010610.1:1583078-1615873_0-250	3000904
NC_010610.1:1583078-1615873_0-130	3000904
NC_010610.1:1583078-1615873_1-212	3000904
NC_010610.1:1583078-1615873_1-118	3000904
NC_010610.1:1583078-1615873_1-24	3000904
NC_010610.1:1583078-1615873_1-166	3000904
NC_010610.1:1583078-1615873_1-32	3000904
NC_010610.1:1583078-1615873_2-286	3000904
NC_010610.1:1583078-1615873_2-176	3000904
NC_010610.1:1583078-1615873_2-106	3000904
NC_010610.1:1583078-1615873_2-20	3000904
NC_010610.1:1583078-1615873_2-172	3000904
NC_010610.1:1583078-1615873_2-236	3000904
NC_010610.1:1583078-1615873_2-232	3000904
NC_010610.1:1583078-1615873_2-2	3000904
NC_010610.1:758593-825367_0-466	3002910
NC_010610.1:758593-825367_0-370	3002910
NC_010610.1:758593-825367_0-356	3002910
NC_010610.1:758593-825367_0-190	3002910
NC_010610.1:758593-825367_0-552	3002910
NC_010610.1:758593-825367_0-154	3002910
NC_010610.1:758593-825367_0-340	3002910
NC_010610.1:758593-825367_0-478	3002910
NC_010610.1:758593-825367_0-100	3002910
NC_010610.1:758593-825367_1-524	3002910
NC_010610.1:758593-825367_1-54	3002910
NC_010610.1:758593-825367_1-244	3002910
NC_010610.1:758593-825367_1-520	3002910
NC_010610.1:758593-825367_2-12	3002910
NC_010610.1:758593-825367_2-52	3002910
NC_010610.1:758593-825367_2-132	3002910
NC_010610.1:758593-825367_2-260	3002910
NC_010610.1:758593-825367_2-230	3002910
NC_010610.1:758593-825367_2-486	3002910
NC_010610.1:758593-825367_2-256	3002910
NC_010610.1:758593-825367_2-342	3002910
NC_010610.1:758593-825367_2-418	3002910
NC_010610.1:2065088-2073657_0-28	3003866;3002745
NC_010610.1:2065088-2073657_0-20	3003866;3002745
NC_010610.1:2065088-2073657_0-58	3003866;3002745
NC_010610.1:2065088-2073657_0-72	3003866;3005247
NC_010610.1:2065088-2073657_0-14	3003866;3002745
NC_010610.1:2065088-2073657_0-10	3003866
NC_010610.1:2065088-2073657_0-12	3003866;3005247
NC_010610.1:2065088-2073657_0-16	3003866;3005247
NC_010610.1:2065088-2073657_0-30	3003866
NC_010610.1:2065088-2073657_0-82	3003866;3005247
NC_010610.1:2065088-2073657_1-52	3003866;3002745
NC_010610.1:2065088-2073657_1-72	3003866;3002745
NC_010610.1:2065088-2073657_1-30	3003866;3002745
NC_010610.1:2065088-2073657_1-34	3003866;3005247
NC_010610.1:2065088-2073657_1-40	3003866
NC_010610.1:2065088-2073657_1-22	3003866
NC_010610.1:2065088-2073657_1-42	3003866;3005247
NC_010610.1:2065088-2073657_1-90	3003866;3005247
NC_010610.1:2065088-2073657_1-26	3003866;3005247
NC_010610.1:2065088-2073657_2-22	3003866;3002745
NC_010610.1:2065088-2073657_2-54	3003866;3002745
NC_010610.1:2065088-2073657_2-10	3003866;3005247
NC_010610.1:2065088-2073657_2-34	3003866;3002745
NC_010610.1:2065088-2073657_2-32	3003866;3005294
NC_010610.1:2065088-2073657_2-86	3003866
NC_010610.1:2065088-2073657_2-4	3003866
NC_010610.1:2065088-2073657_2-50	3003866
NC_010610.1:2065088-2073657_2-94	3003866;3005247
NC_010610.1:913110-926087_0-28	3002481
NC_010610.1:913110-926087_0-18	3002481
NC_010610.1:913110-926087_0-2	3002481;3004144
NC_010610.1:913110-926087_0-156	3002481;3004144
NC_010610.1:913110-926087_0-118	3002481;3004144
NC_010610.1:913110-926087_0-134	3002481;3004144
NC_010610.1:913110-926087_1-170	3002481
NC_010610.1:913110-926087_1-152	3002481;3004144
NC_010610.1:913110-926087_1-128	3002481
NC_010610.1:913110-926087_2-102	3002481
NC_010610.1:913110-926087_2-24	3002481
NC_010610.1:913110-926087_2-54	3002481
NC_010610.1:913110-926087_2-58	3002481;3004144
NC_010610.1:913110-926087_2-150	3002481;3004144
NC_010610.1:1958006-1974253_0-134	3001808;3002109
NC_010610.1:1958006-1974253_0-68	3001808
NC_010610.1:1958006-1974253_0-18	3001808;3002109
NC_010610.1:1958006-1974253_0-8	3001808
NC_010610.1:1958006-1974253_0-162	3001808
NC_010610.1:1958006-1974253_0-32	3001808
NC_010610.1:1958006-1974253_0-148	3001808
NC_010610.1:1958006-1974253_0-44	3001808
NC_010610.1:1958006-1974253_0-104	3001808
NC_010610.1:1958006-1974253_0-40	3001808
NC_010610.1:1958006-1974253_1-40	3001808
NC_010610.1:1958006-1974253_1-114	3001808
NC_010610.1:1958006-1974253_1-154	3001808
NC_010610.1:1958006-1974253_1-172	3001808
NC_010610.1:1958006-1974253_1-160	3001808
NC_010610.1:1958006-1974253_1-66	3001808
NC_010610.1:1958006-1974253_1-170	3001808
NC_010610.1:1958006-1974253_1-14	3001808
NC_010610.1:1958006-1974253_2-56	3001808
NC_010610.1:1958006-1974253_2-62	3001808;3002109
NC_010610.1:1958006-1974253_2-2	3001808
NC_010610.1:1958006-1974253_2-102	3001808;3002109
NC_010610.1:1958006-1974253_2-54	3001808
NC_010610.1:913110-926087_1-102	3002968
NC_010610.1:913110-926087_1-74	3002968
NC_010610.1:913110-926087_1-10	3002968
NC_010610.1:913110-926087_1-28	3002968
NC_010610.1:913110-926087_1-130	3002968
NC_010610.1:913110-926087_1-118	3002968
NC_010610.1:913110-926087_2-194	3002968
NC_010610.1:913110-926087_2-40	3002968
NC_010610.1:913110-926087_2-190	3002968
NC_010610.1:913110-926087_2-36	3002968
NC_010610.1:913110-926087_2-62	3002968
NC_010610.1:913110-926087_2-28	3002968
NC_010610.1:2018833-2042120_0-152	3000922
NC_010610.1:2018833-2042120_0-160	3000922
NC_010610.1:2018833-2042120_0-26	3000922
NC_010610.1:2018833-2042120_1-112	3000922
NC_010610.1:2018833-2042120_1-82	3000922
NC_010610.1:2018833-2042120_1-136	3000922
NC_010610.1:2018833-2042120_1-16	3000922
NC_010610.1:2018833-2042120_1-2	3000922
NC_010610.1:2018833-2042120_1-94	3000922
NC_010610.1:2018833-2042120_1-104	3000922
NC_010610.1:2018833-2042120_1-170	3000922
NC_010610.1:2018833-2042120_2-222	3000922
NC_010610.1:2018833-2042120_2-230	3000922
NC_010610.1:2018833-2042120_2-36	3000922
NC_010610.1:2018833-2042120_2-106	3000922
NC_010610.1:2065088-2073657_0-86	3005247
NC_010610.1:2065088-2073657_0-24	3005247
NC_010610.1:2065088-2073657_0-40	3005247;3005294
NC_010610.1:2065088-2073657_0-80	3005247;3005294
NC_010610.1:2065088-2073657_0-22	3005247;3005294
NC_010610.1:2065088-2073657_1-46	3005247;3005294
NC_010610.1:2065088-2073657_1-66	3005247;3005294
NC_010610.1:2065088-2073657_2-6	3005247
NC_010610.1:2065088-2073657_2-96	3005247;3005294
NC_010610.1:2065088-2073657_2-20	3005247;3005294
NC_010610.1:758593-825367_0-502	3004350
NC_010610.1:758593-825367_0-542	3004350
NC_010610.1:758593-825367_0-408	3004350
NC_010610.1:758593-825367_0-392	3004350
NC_010610.1:758593-825367_0-184	3004350
NC_010610.1:758593-825367_0-268	3004350
NC_010610.1:758593-825367_0-178	3004350
NC_010610.1:758593-825367_1-242	3004350
NC_010610.1:758593-825367_1-420	3004350
NC_010610.1:758593-825367_1-336	3004350
NC_010610.1:758593-825367_1-326	3004350
NC_010610.1:758593-825367_2-262	3004350
NC_010610.1:758593-825367_2-304	3004350
NC_010610.1:758593-825367_2-520	3004350
NC_010610.1:758593-825367_2-506	3004350
NC_010610.1:1183440-1217093_0-230	3006925
NC_010610.1:1183440-1217093_0-250	3006925
NC_010610.1:1183440-1217093_0-208	3006925
NC_010610.1:1183440-1217093_0-130	3006925
NC_010610.1:1183440-1217093_1-242	3006925
NC_010610.1:1183440-1217093_1-176	3006925
NC_010610.1:1183440-1217093_1-22	3006925
NC_010610.1:1183440-1217093_1-70	3006925
NC_010610.1:1183440-1217093_1-218	3006925
NC_010610.1:1183440-1217093_1-28	3006925
NC_010610.1:1183440-1217093_1-226	3006925
NC_010610.1:1183440-1217093_1-188	3006925
NC_010610.1:1183440-1217093_2-214	3006925
NC_010610.1:1183440-1217093_2-158	3006925
NC_010610.1:1183440-1217093_2-228	3006925
NC_010610.1:1183440-1217093_2-66	3006925
NC_010610.1:1183440-1217093_2-22	3006925
NC_010610.1:1183440-1217093_2-310	3006925
NC_010610.1:1958006-1974253_0-118	3005718
NC_010610.1:1958006-1974253_0-150	3005718
NC_010610.1:1958006-1974253_0-142	3005718
NC_010610.1:1958006-1974253_0-48	3005718
NC_010610.1:1958006-1974253_0-64	3005718
NC_010610.1:1958006-1974253_0-164	3005718
NC_010610.1:1958006-1974253_0-106	3005718
NC_010610.1:1958006-1974253_0-72	3005718
NC_010610.1:1958006-1974253_1-128	3005718
NC_010610.1:1958006-1974253_1-10	3005718
NC_010610.1:1958006-1974253_1-180	3005718
NC_010610.1:1958006-1974253_1-136	3005718
NC_010610.1:1958006-1974253_1-60	3005718
NC_010610.1:1958006-1974253_1-132	3005718
NC_010610.1:1958006-1974253_1-84	3005718
NC_010610.1:1958006-1974253_1-192	3005718
NC_010610.1:1958006-1974253_2-30	3005718
NC_010610.1:1958006-1974253_2-14	3005718
NC_010610.1:1958006-1974253_2-40	3005718
NC_010610.1:1958006-1974253_2-44	3005718
NC_010610.1:758593-825367_0-382	3006867
NC_010610.1:758593-825367_0-504	3006867
NC_010610.1:758593-825367_0-454	3006867
NC_010610.1:758593-825367_0-28	3006867
NC_010610.1:758593-825367_0-66	3006867
NC_010610.1:758593-825367_0-282	3006867
NC_010610.1:758593-825367_1-308	3006867
NC_010610.1:758593-825367_1-356	3006867
NC_010610.1:758593-825367_1-294	3006867
NC_010610.1:758593-825367_1-32	3006867
NC_010610.1:758593-825367_1-24	3006867
NC_010610.1:758593-825367_2-292	3006867
NC_010610.1:758593-825367_2-364	3006867
NC_010610.1:758593-825367_2-172	3006867
NC_010610.1:758593-825367_2-366	3006867
NC_010610.1:1583078-1615873_0-12	3005892
NC_010610.1:1583078-1615873_0-68	3005892
NC_010610.1:1583078-1615873_0-158	3005892
NC_010610.1:1583078-1615873_0-66	3005892
NC_010610.1:1583078-1615873_0-294	3005892
NC_010610.1:1583078-1615873_0-218	3005892
NC_010610.1:1583078-1615873_0-142	3005892
NC_010610.1:1583078-1615873_0-110	3005892
NC_010610.1:1583078-1615873_1-188	3005892
NC_010610.1:1583078-1615873_1-158	3005892
NC_010610.1:1583078-1615873_1-92	3005892
NC_010610.1:1583078-1615873_1-226	3005892
NC_010610.1:1583078-1615873_1-214	3005892
NC_010610.1:1583078-1615873_1-6	3005892
NC_010610.1:1583078-1615873_2-126	3005892
NC_010610.1:1583078-1615873_2-98	3005892
